Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8488831341,12184JY,NY,COM,04/18/2017,14,VAN,CHEVR,T,21870,57190,35780,88888888,113,113,113,363025,T402,P,0136P,,Q,O,163-15,130th Ave,,0,408,c,,YYYYYYY,,,WHITE,,2007,,0,S,14-No Standing,,,
8246559497,7AVDT9,CT,PAS,03/25/2017,40,SUBN,HONDA,T,20930,0,0,20170088,0061,61,61,333002,T302,M,0708A,,K,I,W,Bragg St,100ft N/of Avenue W,0,408,e2,,YYYYYYY,,,GREY,,0,,0,N,40-Fire Hydrant,,,
8510011424,HCW6678,NY,PAS,03/29/2017,37,SUBN,CHEVR,T,23190,24290,45090,20171113,0006,6,6,362523,T101,D,0214P,0146P,NY,F,375,Hudson St,,0,408,h1,,Y,0900A,0700P,GY,,2016,132-3058,0,66,37-Expired Muni Meter,,,
8560551293,GXV7788,NY,PAS,05/06/2017,21,SUBN,NISSA,T,0,0,0,20170628,103,103,103,361342,T402,M,0335A,,Q,F,197-30,Jamaica Ave,,0,408,d1,,Y Y Y,0300A,0600A,RD,,2008,,0,O,21-No Parking (street clean),,,
4630016314,CPZ2584,NY,PAS,01/26/2017,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0206P,,QN,,,WB UNION TRPK @ 213T,H ST,0,1180,B,T,,,,TN,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4006834720,T638219C,NY,OMT,12/23/2016,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0520P,,BX,,,NB WEBSTER AVE @ CLA,REMONT PKWY,0,1111,C,T,,,,BK,,2014,,0,,BUS LANE VIOLATION,,,
7381098568,HBF6130,NY,PAS,10/31/2016,14,SUBN,NISSA,T,23140,0,0,20180209,103,103,103,363965,T402,Y,1140A,,Q,I,E,148th St,10ft N/of 88th Ave,0,408,c,,YYYYYYY,,,TN,,2001,,0,18 4,14-No Standing,,,
4635456225,L30GLW,NJ,PAS,06/19/2017,36,WAGO,CHRYS,V,0,0,0,0,,0,0,0,,,0156P,,BK,,,NB MCGUINNESS BLVD @,NASSAU AVE,0,1180,B,T,,,,SL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8055557809,XW469G,NJ,PAS,09/27/2016,19,DELV,ISUZU,T,45590,18630,18650,20160088,0019,19,19,353192,T103,A,0546A,,NY,F,1556,York Ave,,0,408,c3,,YYYYYYY,,,GREEN,,0,,0,D 77,19-No Stand (bus stop),,,
8537358939,22400MG,NY,COM,04/12/2017,78,VAN,ME/BE,T,47230,14880,88830,20180831,0061,61,61,341120,T802,B,0215A,,K,O,2678,Haring St,,0,408,k6,,YYYYYYY,0900P,0500A,WH,,2014,,0,A,78-Nighttime PKG on Res Street,,,
7493979730,EEC4952,NY,PAS,07/26/2016,70,PICK,DODGE,T,11240,35780,55090,20160228,108,108,108,342990,T401,S,0553P,,Q,O,59-76,54th Ave,,0,408,j3,,YYYYYYY,,,RD,,2003,,0,48-P,70A-Reg. Sticker Expired (NYS),,,
1402471154,DJE6410,99,PAS,10/03/2016,98,SUBN,FORD,P,0,40404,40404,20180922,113,113,113,942333,0113,0000,0926A,,Q,F,115-14,G R BREWER BLVD,,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,
1418078529,42162JM,NY,COM,01/24/2017,46,DELV,FRUEH,P,5580,11030,11080,0,0068,68,68,950731,0068,0000,1010A,,K,F,8910,5 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
8494300052,HAV1859,NY,PAS,12/14/2016,70,4DSD,HONDA,T,28380,77150,10620,20161205,0047,47,47,364882,T201,K,0134P,,BX,O,775,E 225th St,,0,408,j3,,YYYYYYY,,,WHITE,,2008,,0,20 2,70A-Reg. Sticker Expired (NYS),,,
7487987206,GNV4812,NY,PAS,09/20/2016,37,4DSD,NISSA,T,24240,18040,51090,20180418,103,103,103,362522,T402,E,0155P,0105P,Q,F,8941,164th St,,0,408,h1,,Y,0900A,0700P,BK,,2011,411-3113,0,15 4,37-Expired Muni Meter,,,
8478807767,HHA9187,NY,PAS,03/01/2017,37,SUBN,PORSC,T,25390,17490,17510,20180630,0013,13,13,355231,T102,E,1248P,1217P,NY,O,41,Madison Ave,,20170301,408,h1,,Y,0800A,0700P,BK,,2013,144-3756,0,07,37-Expired Muni Meter,,,
8496918555,V87776,CT,999,05/04/2017,14,TRLR,VOLVO,T,10910,34530,34550,88880088,0010,10,10,351969,T506,B,0756A,,NY,O,518,9th Ave,,0,408,c,,Y,0700A,1000A,RED,,0,,0,17,14-No Standing,,,
8471052090,ERK5587,NY,PAS,08/28/2016,70,SUBN,CADIL,T,0,0,0,20160811,0046,46,46,352973,T801,B,0255A,,BX,I,N,Tenney Pl,30ft W/of University,0,408,j3,,YYYYYYY,,,BK,,2004,,0,K 21,70A-Reg. Sticker Expired (NYS),,,
8083534687,15952MC,NY,COM,08/09/2016,21,VAN,CHEVR,T,19250,10110,10010,88888888,0023,23,23,347593,T103,B,1009A,,NY,O,341,E 115th St,,0,408,d1,,Y  Y,0930A,1100A,WHITE,,2011,,0,A 77,21-No Parking (street clean),,,
4623447303,GMV6673,NY,PAS,09/15/2016,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0255P,,BK,,,EB LINDEN BLVD @ VER,MONT ST,0,1180,B,T,,,,WH,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1404868422,HHH5062,NY,PAS,07/25/2016,74,SDN,BUICK,P,52120,26730,26760,20180609,0044,44,44,959852,0044,0000,1140A,,BX,O,1358,MORRIS AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,1997,-,0,,,,,
4634931011,HHL8344,NY,PAS,06/09/2017,36,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,1150A,,BK,,,NEB 4TH AVE @ 42ND S,T,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7664310258,16463PC,NY,IRP,02/20/2017,16,TK,HIN,T,24890,18190,18210,20170630,0019,19,19,341203,T103,F,0848A,1200P,NY,F,767,Lexington Ave,,0,408,k2,,Y,0700A,0700P,WH,,2011,,0,21,16-No Std (Com Veh) Com Plate,,,
5094162664,HEB6914,NY,OMS,11/02/2016,7,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0334P,,BK,,,SB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,BL,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
4624383916,N202285C,NY,OMT,09/29/2016,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1214P,,QN,,,SB FRANCIS LEWIS BLV,D @ STATION RD,0,1180,B,T,,,,WH,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7755843725,EWC9586,NY,PAS,12/22/2016,38,4DSD,NISSA,T,65590,25040,25050,20180126,107,107,107,362586,T402,F,0845A,,Q,F,179-24,Union Tpke,,0,408,h1,,Y,0800A,0700P,GY,,2009,,0,43 4,38-Failure to Display Muni Rec,,,
4628784188,MGS284,SC,PAS,12/23/2016,36,SU,FORD,V,0,0,0,0,,0,0,0,,,0116P,,BX,,,NB GRAND CONCOURSE @,E 201ST ST,0,1180,B,T,,,,,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4634813919,40557JT,NY,COM,06/06/2017,36,VAN,FORD,V,0,0,0,0,,0,0,0,,,1040A,,BK,,,WB KINGS HWY @ E 24T,H ST,0,1180,B,T,,,,GY,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4632313221,PC417251,DE,PAS,03/30/2017,36,UT,MAZDA,V,0,0,0,0,,0,0,0,,,1100A,,BK,,,NB CROPSEY AVE @ 25T,H AVE,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8281522859,89841MG,NY,COM,07/14/2016,10,DELV,ISUZU,T,13610,27100,13610,20170630,0001,1,1,362532,T105,J,1008A,,NY,F,140,Broadway,,0,408,b,,YYYYYYY,,,WH,,2015,,0,007,10-No Stopping,,,
8178075635,GHA2054,NY,PAS,03/20/2017,21,SUBN,CHRYS,T,14080,0,0,20170609,0063,63,63,332107,T302,M,0956A,,K,I,E,Avenue J,60ft S/of E 52nd St,0,408,d1,,Y,0930A,1100A,GY,,2007,,0,T,21-No Parking (street clean),,,
8037196604,86616MB,NY,COM,08/03/2016,40,VAN,CHEVR,T,34980,19630,13830,88888888,0070,70,70,358949,T302,F,1145A,,K,F,392,E 4th St,,0,408,e2,,YYYYYYY,,,WHITE,,2011,,2,01 3,40-Fire Hydrant,,,
8472186465,HJX9984,NY,PAS,12/13/2016,21,4DSD,LINCO,T,52130,69030,94130,20180808,0083,83,83,358173,T301,A,1117A,,K,O,352,Irving Ave,,0,408,d1,,Y  Y,1100A,1230A,RD,,2012,,0,11 3,21-No Parking (street clean),,,
8411515576,AN251V,NJ,PAS,11/14/2016,84,DELV,FRUEH,T,45602,10610,10810,88888888,0010,10,10,355080,T102,A,0555A,,NY,O,4,Penn Plz,,0,408,k7,,,,,WHITE,,0,,0,C 17,84-Platform lifts in low posit,,,
4627181991,CNA4094,NY,PAS,11/21/2016,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1039A,,QN,,,NB SPRNGFLD BV. 94 A,V- 91 AV,0,1180,B,T,,,,BL,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1410833835,EPLH40,FL,PAS,08/01/2016,20,SUBN,ME/BE,P,0,0,0,0,0009,9,9,942103,0009,0000,1108A,,,F,201,E SOUTH ST,,0,408,F1,,YBBYBBB,1100A,1230P,GRAY,0,0,-,0,,,,,
4623862653,GTT1999,NY,PAS,09/21/2016,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0936A,,BK,,,WB ATLANTIC AVE @ SH,EPHERD AVE,0,1180,B,T,,,,BL,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8509624628,95910MB,NY,COM,04/21/2017,38,VAN,CHEVR,T,10350,17230,17250,88880088,0009,9,9,359605,T101,F,1246P,,NY,O,134,4th Ave,,0,408,h1,,Y,0800A,0700P,WHITE,,2011,,0,53,38-Failure to Display Muni Rec,,,
4624025568,GHV4131,NY,PAS,09/26/2016,36,SUBN,CADIL,V,0,0,0,0,,0,0,0,,,0915A,,QN,,,NB 164TH ST @ 71ST A,VE,0,1180,B,T,,,,BK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8263614235,GZW4168,NY,PAS,11/04/2016,21,SUBN,AUDI,T,70030,61730,58130,20170721,0081,81,81,346210,T301,L,1120A,,K,F,114A,Patchen Ave,,0,408,d1,,Y  Y,1100A,1230A,GY,,2010,,0,K 31,21-No Parking (street clean),,,
8471882127,GUZ5384,NY,PAS,01/31/2017,70,4DSD,BMW,T,87130,83730,19830,20161103,0075,75,75,363470,T301,P,0334P,,K,F,393,Van Siclen Ave,,0,408,j3,,YYYYYYY,,,GY,,2006,,0,CC2,70A-Reg. Sticker Expired (NYS),,,
7500346244,GRA4723,NY,PAS,07/07/2016,70,SUBN,VOLVO,T,56030,80130,79930,20160630,0077,77,77,361785,T301,N,1228P,,K,F,600,Lincoln Pl,,0,408,j3,,YYYYYYY,,,SILVE,,2004,,0,09 3,70A-Reg. Sticker Expired (NYS),,,
8041492400,GAC8360,NY,PAS,08/12/2016,70,SUBN,CHEVR,T,35470,15710,11710,20160803,0020,20,20,355313,T103,CC,0902A,,NY,F,151,W 85th St,,0,408,j3,,YYYYYYY,,,BK,,2009,,0,44 7,70A-Reg. Sticker Expired (NYS),,,
1419445388,HHG6636,NY,PAS,04/19/2017,19,SDN,FORD,P,64230,90730,90780,20180728,0060,60,60,927587,0060,0000,1043A,,K,O,532,NEPTUNE AVE,,0,408,D3,,BBBBBBB,ALL,ALL,GRAY,0,2003,-,0,,,,,
8487553187,HLE3516,NY,PAS,11/29/2016,21,SUBN,FORD,T,6890,40404,40404,20181031,114,114,114,355272,T401,L,0837A,,Q,O,21-15,22nd St,,0,408,d1,,Y,0830A,1000A,BK,,1999,,0,G 41,21-No Parking (street clean),,,
4631214673,DDA2571,NC,PAS,03/01/2017,36,4S,NISSA,V,0,0,0,0,,0,0,0,,,0329P,,BK,,,NB CONEY ISLAND AVE,@ LOCUST AVE,0,1180,B,T,,,,,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8473760025,2378375,IN,PAS,01/16/2017,84,TRLR,FRUEH,T,10210,18670,18690,20170088,0019,19,19,362218,T103,I,1003A,,NY,F,1498,3rd Ave,,0,408,k7,,,,,BLUE,,0,,0,06,84-Platform lifts in low posit,,,
8429526390,AG31883,PA,PAS,12/01/2016,46,DELV,FRUEH,T,10210,18820,18830,20170588,0019,19,19,355325,T103,CC,0912A,,NY,F,1654,3rd Ave,,0,408,F1,,,,,WHITE,,0,,0,22 7,46B-Double Parking (Com-100Ft),,,
8281039619,2346NYP,NJ,PAS,09/01/2016,20,4DSD,VOLKS,T,0,40404,40404,88888888,0001,1,1,363467,T105,J,1204P,,NY,F,32,Avenue of the Americ,,0,408,d,,YYYYY,0800A,0700P,SILVE,,0,,0,011,20A-No Parking (Non-COM),,,
4631348835,DC202N,NY,PAS,03/03/2017,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0557P,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8503854636,AS959V,NJ,PAS,02/06/2017,14,DELV,HIN,T,21230,16880,27100,88880088,0001,1,1,347684,T105,J,0738A,,NY,O,125,Fulton St,,0,408,c,,YYYYY,0700A,0700P,WHITE,,0,,0,014,14-No Standing,,,
4626234586,HBU3391,NY,PAS,11/02/2016,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0805A,,BK,,,EB LINDEN BLVD @ ROC,KAWAY AVE,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5093670807,FXM2413,NY,PAS,09/27/2016,7,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,1258P,,ST,,,VICTORY BLVD (W/B) @,MORANI ST,0,1111,D,T,,,,WH,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5093468721,AX7310,NY,PSD,09/15/2016,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0445P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,BK,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
4625980252,PBV5203,NC,PAS,10/28/2016,36,4S,ME/BE,V,0,0,0,0,,0,0,0,,,0957A,,QN,,,NB UTOPIA PKWY @ 17T,H AVE,0,1180,B,T,,,,,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8034249099,T631144C,NY,OMT,09/26/2016,46,4DSD,TOYOT,T,11420,27030,27060,20170331,0048,48,48,361794,T201,R,1115A,,BX,F,2032,Bathgate Ave,,0,408,f1,,,,,WH,,2007,,0,43 2,46A-Double Parking (Non-COM),,,
8542803371,GUX9530,NY,PAS,05/18/2017,21,4DSD,HONDA,T,9030,5880,5980,20181019,0066,66,66,330627,T302,M,0907A,,K,F,864,49th St,,0,408,d1,,Y,0830A,1000A,BL,,2015,,0,J,21-No Parking (street clean),,,
4627272819,T664908C,NY,OMT,11/23/2016,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0812A,,BK,,,SB BAY PKWY @ 60TH S,T,0,1180,B,T,,,,BK,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8341045035,FJZ2516,NY,PAS,10/18/2016,20,SUBN,ACURA,T,81330,5280,40930,20170513,0084,84,84,356519,T301,D,1129A,,K,O,524,State St,,0,408,d,,YYYYY,0700A,0700P,BK,,2014,,0,05 3,20A-No Parking (Non-COM),,,
8380504501,GWM7486,NY,PAS,07/28/2016,20,4DSD,JAGUA,T,10020,27810,27840,20170413,0052,52,52,361894,T201,P,0136P,,BX,F,3168,Bainbridge Ave,,0,408,d,,Y,0700A,0700P,BK,,0,,0,31 2,20A-No Parking (Non-COM),,,
1412595101,GNW1972,NY,PAS,09/20/2016,21,SDN,CARAV,S,10830,6480,6580,20180317,0062,62,0,902992,KS11,0000,1145A,,K,F,1440,85 ST,,0,408,D1,,BYBBBBB,1130A,0100P,SILVE,0,2007,-,0,,,,,
7765919398,HJH6196,NY,PAS,03/29/2017,20,4DSD,CHEVR,T,48290,40404,40404,20181106,104,104,104,330743,T402,N,0708A,,Q,O,429,Grove St,,0,408,d,,YYYYYYY,0700A,0400P,DKB,,2007,,0,C,20A-No Parking (Non-COM),,,
4635422276,BYJ6184,NY,PAS,06/22/2017,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1002A,,BK,,,EB PARK AVE @ WAVERL,Y AVE,0,1180,B,T,,,,GY,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7659114517,XBGV27,NJ,PAS,11/17/2016,14,DELV,FRUEH,T,18690,24890,10210,88880088,0019,19,19,364009,T103,P,0406P,,NY,F,162,E 85th St,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,04 7,14-No Standing,,,
8562150599,DKT6674,NY,PAS,05/09/2017,20,4DSD,TOYOT,T,0,0,0,20170918,102,102,102,345092,T402,X,0732A,,Q,O,10215,85th Ave,,0,408,d,,YYYYY,0700A,0400P,BK,,2012,,0,J,20A-No Parking (Non-COM),,,
1420792180,91283MD,NY,COM,05/18/2017,46,DELV,FRUEH,P,13430,51030,20530,20171031,0084,84,84,938254,0084,0000,0326P,,K,F,368,ATLANTIC AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,0,-,0,,,,,
7164761437,HGZ3747,NY,PAS,10/28/2016,40,SUBN,HONDA,T,42420,33102,50485,20180508,122,122,122,359289,T303,M,1031A,,R,F,233,Pacific Ave,,0,408,e2,,YYYYYYY,,,BL,,2016,,2,A-AM,40-Fire Hydrant,,,
7077479122,63542JM,NY,COM,07/15/2016,47,VAN,GMC,T,34550,10610,10810,88888888,0014,14,14,363029,T106,J,0117P,,NY,O,250,W 39th St,,0,408,l2,,Y,0700A,0700P,BROWN,,1990,,0,78 6,47-Double PKG-Midtown,,,
8392522461,HEK1544,NY,PAS,08/19/2016,21,SUBN,NISSA,T,25330,29530,53030,20180324,0083,83,83,347663,T301,M,0831A,,K,F,473,Central Ave,,0,408,d1,,Y  Y,0800A,0930A,BK,,2007,,0,J 31,21-No Parking (street clean),,,
8360507314,EPFR42,FL,PAS,07/26/2016,21,SUBN,TOYOT,T,19090,7090,7240,20161188,115,115,115,359624,T401,A,1205P,,Q,O,24-30,98th St,,0,408,d1,,Y,1130A,0100P,GREY,,0,,0,20-A,21-No Parking (street clean),,,
8551105358,N54GUT,NJ,PAS,05/16/2017,37,SUBN,VOLVO,T,14080,35530,35580,88880088,0070,70,70,365319,T302,P,0542P,0515P,K,F,1602,Avenue J,,0,408,h1,,YYYYY,0800A,0700P,WHITE,,0,315-3057,0,02,37-Expired Muni Meter,,,
8556250531,44RP08,NY,MOT,04/25/2017,21,MCY,TRIUM,T,9890,10590,10790,20180430,108,108,108,361383,T401,L,0911A,,Q,O,48-25,43rd St,,0,408,d1,,Y,0900A,1030A,BLACK,,0,,0,H-AM,21-No Parking (street clean),,,
4007320093,ECC3801,NY,PAS,06/02/2017,5,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0456P,,BK,,,SB UTICA AVE @ SNYDE,R AVE,0,1111,C,T,,,,GY,,2007,,0,,BUS LANE VIOLATION,,,
8470864713,T680080C,NY,OMT,10/20/2016,20,4DSD,TOYOT,T,22120,74360,48220,20170731,0044,44,44,361055,Bron,R,0115P,,BX,F,1401,Cromwell Ave,,0,408,d,,YYYYYYY,,,GY,,2011,,0,50 2,20A-No Parking (Non-COM),,,
7813981900,FXP7243,NY,PAS,10/19/2016,21,SUBN,HONDA,T,37630,0,0,20180418,0034,34,34,351239,T103,B,1003A,,NY,I,S,W 204th St,10ft W/of 9th Ave,0,408,d1,,Y,0930A,1100A,GY,,2002,,0,CC6,21-No Parking (street clean),,,
1412387061,789695N,NJ,PAS,08/01/2016,46,SUBN,ME/BE,P,37626,10910,11010,0,0034,34,34,954692,0034,0000,0232A,,NY,F,421,W 202 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
7164318268,FTE2376,NY,PAS,03/02/2017,71,4DSD,DODGE,T,47150,34100,48045,20171003,122,122,122,362593,T303,E,0236P,,R,F,322,Seaview Ave,,0,408,j6,,YYYYYYY,,,RD,,2011,,0,06-P,71A-Insp Sticker Expired (NYS),,,
7005126361,HKW5129,NY,PAS,01/20/2017,38,4DSD,HYUND,T,22740,11640,36400,20180826,109,109,109,358573,T401,C,0826A,,Q,O,56-49,141st St,,0,408,h1,,Y,0800A,1000P,GREY,,2009,,0,03,38-Failure to Display Muni Rec,,,
4633942013,HKW6550,NY,PAS,05/12/2017,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0854A,,QN,,,EB UNION TPKE @ 210T,H ST,0,1180,B,T,,,,BL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7652399476,CUW7001,NY,PAS,09/24/2016,46,4DSD,INFIN,T,9880,5780,5880,20180303,0068,68,68,351343,T302,L,0154P,,K,O,709,66th St,,0,408,f1,,,,,GY,,2004,,0,E 32,46A-Double Parking (Non-COM),,,
8052027986,GHL2402,NY,PAS,11/26/2016,20,SUBN,FORD,T,36110,10410,24690,20170620,0028,28,28,330881,T103,X,0837A,,NY,F,24,W 117th St,,0,408,d,,Y,0800A,0700P,BK,,2013,,0,I 77,20A-No Parking (Non-COM),,,
5094265623,BHK2650,NY,PAS,11/10/2016,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0944A,,QN,,,NORTHERN BLVD (E/B),@ MARATHON PKWY,0,1111,D,T,,,,GL,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
8290013413,GPW1090,NY,PAS,07/09/2016,71,4DSD,HONDA,T,34290,13610,10510,20180421,0013,13,13,361319,T102,F,0939A,,NY,F,35,W 26th St,,0,408,j6,,YYYYYYY,,,BK,,2011,,0,20 6,71A-Insp Sticker Expired (NYS),,,
1410836253,16059TC,NY,TRC,08/16/2016,46,DELV,KENWO,P,10110,17090,17110,20170228,0009,9,9,961117,0009,0000,0935A,,NY,F,88,2 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
8332536856,7FTV851,CA,PAS,10/22/2016,20,4DSD,MITSU,T,17230,12210,12310,20170188,0009,9,9,359606,Manh,N,0448P,,NY,F,650,E 12th St,,0,408,d,,Y,0800A,0600P,BLACK,,0,,0,95 1,20A-No Parking (Non-COM),,,
1419667592,GWM3239,NY,PAS,03/03/2017,21,SDN,VOLKS,S,86630,13980,14030,0,0063,63,0,587112,KS18,0000,0230A,,K,O,1671,UTICA AVE,,0,408,D1,,BYBBYBB,1200A,0300A,GREY,0,0,-,0,,,,,
8511250920,61257MC,NY,COM,02/28/2017,38,VAN,FORD,T,15710,35590,35610,88880088,0024,24,24,355417,T103,H,1251P,,NY,O,647,Columbus Ave,,0,408,h1,,Y     Y,1000A,0700P,WHITE,,2012,,0,47,38-Failure to Display Muni Rec,,,
8043245230,GTC3285,NY,PAS,08/29/2016,21,4DSD,TOYOT,T,7240,19190,19290,20170208,115,115,115,349562,T401,M,1139A,,Q,O,99-14,25th Ave,,0,408,d1,,Y,1130A,0100P,BK,,1997,,0,P 41,21-No Parking (street clean),,,
8519574671,FRZ3456,NY,PAS,06/12/2017,37,SUBN,ME/BE,T,13610,35550,35570,20171016,0020,20,20,355672,T103,Q,0831P,0519A,NY,O,2427,Broadway,,0,408,h1,,Y,0800A,1000P,GY,,2011,121-8155,0,C,37-Expired Muni Meter,,,
8201033358,HLM6855,NY,PAS,10/27/2016,38,4DSD,KIA,T,58590,0,0,20161108,109,109,109,362541,T401,R,1207P,,Q,I,E,Parsons Blvd,20ft N/of Northern B,0,408,h1,,Y,0830A,0700P,SILVE,,2017,,0,07 4,38-Failure to Display Muni Rec,,,
7497384790,GDN1722,NY,PAS,09/28/2016,21,SUBN,HONDA,T,14340,38690,56490,20170221,104,104,104,363525,T402,C,0849A,,Q,O,71-67,68th Pl,,0,408,d1,,Y,0830A,1000A,BK,,2015,,0,28 4,21-No Parking (street clean),,,
4626822757,U82GSR,NJ,PAS,11/15/2016,36,4WD,JEEP,V,0,0,0,0,,0,0,0,,,0455P,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,BK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8505165937,U60HFU,NJ,PAS,04/13/2017,37,SUBN,GMC,T,16110,33910,13310,88880088,0006,6,6,363555,T105,C,0312P,0259P,NY,F,24,Cornelia St,,20170413,408,h1,,Y,0800A,1000P,SILVE,,0,141-3018,0,075,37-Expired Muni Meter,,,
4624111175,DKW4950,NY,PAS,09/27/2016,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0738A,,QN,,,EB UNION TRPK @ CROS,S ISLAND PKWY,0,1180,B,T,,,,BK,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8299525597,GGM9055,NY,PAS,10/27/2016,74,SUBN,FORD,T,54050,35230,28830,20170606,0061,61,61,363929,T302,P,0356P,,K,F,929,Kings Hwy,,0,408,j2,,,,,WH,,2017,,0,04 3,74A-Improperly Displayed Plate,,,
1417546256,HGU5925,NY,PAS,12/02/2016,21,SDN,JEEP,S,38920,44020,74830,20180411,0052,52,0,922444,0BXW,0000,1144A,,BX,F,2661,HEATH AVE,,0,408,D1,,BBBBYBB,1100A,0100P,WHITE,0,2010,-,0,,,,,
8292588097,HCG8220,NY,PAS,02/04/2017,71,4DSD,TOYOT,T,81430,41930,18630,20180225,0077,77,77,362209,T301,H,1116A,,K,F,676,Sterling Pl,,0,408,j6,,YYYYYYY,,,GY,,2010,,0,19,71A-Insp Sticker Expired (NYS),,,
8543955968,GVK6484,NY,PAS,05/04/2017,70,4DSD,LEXUS,T,37680,41030,14080,20170311,0069,69,69,354111,T302,M,0954A,,K,O,913,E 87th St,,0,408,j3,,YYYYYYY,,,GY,,2006,,0,U,70A-Reg. Sticker Expired (NYS),,,
8537812122,3AN916,OK,PAS,05/12/2017,19,DELV,FRUEH,T,29830,56530,75530,88880088,0084,84,84,355074,T301,A,0222P,,K,F,90,Court St,,0,408,c3,,YYYYYYY,,,WHITE,,0,,0,05,19-No Stand (bus stop),,,
8419502560,37693JP,NY,COM,08/31/2016,14,DELV,GMC,T,34870,0,0,88888888,0018,18,18,363941,T102,K,0240P,,NY,I,S,W 55th St,5ft E/of 9th Ave,0,408,c,,YYYYYYY,,,BROWN,,1988,,0,41 6,14-No Standing,,,
